Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-30 15:50:00-05:00,687.47998046875,687.5800170898438,687.4199829101562,687.5650024414062,561424,0.0,0.0,0.0
2025-12-30 15:51:00-05:00,687.5700073242188,687.5900268554688,687.4650268554688,687.4849853515625,176292,0.0,0.0,0.0
2025-12-30 15:52:00-05:00,687.47998046875,687.5599975585938,687.469970703125,687.510009765625,161788,0.0,0.0,0.0
2025-12-30 15:53:00-05:00,687.5,687.530029296875,687.3400268554688,687.3499755859375,210978,0.0,0.0,0.0
2025-12-30 15:54:00-05:00,687.3499755859375,687.469970703125,687.2449951171875,687.2650146484375,671069,0.0,0.0,0.0
2025-12-30 15:55:00-05:00,687.260009765625,687.3499755859375,687.219970703125,687.3300170898438,785093,0.0,0.0,0.0
2025-12-30 15:56:00-05:00,687.3200073242188,687.3200073242188,687.2449951171875,687.2750244140625,532704,0.0,0.0,0.0
2025-12-30 15:57:00-05:00,687.27001953125,687.3099975585938,687.2100219726562,687.2249755859375,648400,0.0,0.0,0.0
2025-12-30 15:58:00-05:00,687.2200927734375,687.2899780273438,687.0499877929688,687.094970703125,702249,0.0,0.0,0.0
2025-12-30 15:59:00-05:00,687.0999755859375,687.1300048828125,686.7000122070312,686.9400024414062,1951870,0.0,0.0,0.0
2025-12-17 09:30:00-05:00,679.8900146484375,679.9199829101562,679.1950073242188,679.5800170898438,2188207,0.0,0.0,0.0
2025-12-17 09:31:00-05:00,679.5800170898438,680.4349975585938,679.4949951171875,680.0800170898438,470791,0.0,0.0,0.0
2025-12-17 09:32:00-05:00,680.0700073242188,680.25,679.8099975585938,679.8250122070312,378516,0.0,0.0,0.0
2025-12-17 09:33:00-05:00,679.8400268554688,680.3250122070312,679.8156127929688,680.0999755859375,316780,0.0,0.0,0.0
2025-12-17 09:34:00-05:00,680.1099853515625,680.1699829101562,679.7000122070312,679.7750244140625,379027,0.0,0.0,0.0
2025-12-17 09:35:00-05:00,679.77001953125,680.0349731445312,679.6500244140625,679.6500244140625,366460,0.0,0.0,0.0
2025-12-17 09:36:00-05:00,679.6500244140625,679.6900024414062,678.8499755859375,679.0599975585938,471162,0.0,0.0,0.0
2025-12-17 09:37:00-05:00,679.0499877929688,679.2249755859375,678.8900146484375,678.969970703125,464537,0.0,0.0,0.0
2025-12-17 09:38:00-05:00,678.97998046875,679.385009765625,678.8599853515625,679.0792846679688,401411,0.0,0.0,0.0
2025-12-17 09:39:00-05:00,679.0599975585938,679.1400146484375,678.7899780273438,678.7999877929688,359331,0.0,0.0,0.0
2025-12-17 09:40:00-05:00,678.7949829101562,679.0599975585938,678.47998046875,678.9500122070312,400046,0.0,0.0,0.0
2025-12-17 09:41:00-05:00,678.9500122070312,679.1849975585938,678.4500122070312,678.530029296875,328714,0.0,0.0,0.0
2025-12-17 09:42:00-05:00,678.52001953125,678.5599975585938,678.2100219726562,678.469970703125,322129,0.0,0.0,0.0
2025-12-17 09:43:00-05:00,678.4400024414062,678.7000122070312,678.260009765625,678.4000244140625,300980,0.0,0.0,0.0
2025-12-17 09:44:00-05:00,678.4000244140625,678.5900268554688,678.1099853515625,678.52001953125,240173,0.0,0.0,0.0
2025-12-17 09:45:00-05:00,678.52001953125,678.8300170898438,678.1799926757812,678.3099975585938,369388,0.0,0.0,0.0
2025-12-17 09:46:00-05:00,678.3099975585938,678.4249877929688,677.5999755859375,677.8599853515625,576334,0.0,0.0,0.0
2025-12-17 09:47:00-05:00,677.8699951171875,678.1699829101562,677.739990234375,678.114990234375,296871,0.0,0.0,0.0
2025-12-17 09:48:00-05:00,678.0999755859375,678.1500244140625,677.6849975585938,677.8200073242188,219888,0.0,0.0,0.0
2025-12-17 09:49:00-05:00,677.8099975585938,678.7471923828125,677.6900024414062,678.5999755859375,387045,0.0,0.0,0.0
2025-12-17 09:50:00-05:00,678.5999755859375,679.0499877929688,678.5800170898438,678.77001953125,361451,0.0,0.0,0.0
2025-12-17 09:51:00-05:00,678.760009765625,679.02001953125,678.510009765625,678.77001953125,225198,0.0,0.0,0.0
2025-12-17 09:52:00-05:00,678.760009765625,678.8400268554688,678.27001953125,678.6300048828125,206374,0.0,0.0,0.0
2025-12-17 09:53:00-05:00,678.6199951171875,678.8200073242188,678.219970703125,678.385009765625,211293,0.0,0.0,0.0
2025-12-17 09:54:00-05:00,678.4000244140625,678.5,678.1699829101562,678.3200073242188,162533,0.0,0.0,0.0
2025-12-17 09:55:00-05:00,678.3200073242188,678.469970703125,677.8699951171875,678.4299926757812,221084,0.0,0.0,0.0
2025-12-17 09:56:00-05:00,678.4500122070312,678.8099975585938,678.25,678.8099975585938,204995,0.0,0.0,0.0
2025-12-17 09:57:00-05:00,678.8200073242188,679.3400268554688,678.7550048828125,679.2999877929688,267692,0.0,0.0,0.0
2025-12-17 09:58:00-05:00,679.3099975585938,679.52001953125,679.1300048828125,679.3599243164062,136705,0.0,0.0,0.0
2025-12-17 09:59:00-05:00,679.3699951171875,679.47998046875,679.030029296875,679.2650146484375,183275,0.0,0.0,0.0
2025-12-17 10:00:00-05:00,679.260009765625,679.4299926757812,678.6599731445312,678.8499755859375,426614,0.0,0.0,0.0
2025-12-17 10:01:00-05:00,678.8800048828125,679.030029296875,678.5869750976562,678.6900024414062,189016,0.0,0.0,0.0
2025-12-17 10:02:00-05:00,678.7000122070312,678.9495239257812,678.5,678.9495239257812,175423,0.0,0.0,0.0
2025-12-17 10:03:00-05:00,679.0,679.510009765625,678.8699951171875,679.22998046875,179434,0.0,0.0,0.0
2025-12-17 10:04:00-05:00,679.219970703125,679.4500122070312,678.8400268554688,679.0150146484375,291659,0.0,0.0,0.0
2025-12-17 10:05:00-05:00,679.0150146484375,679.510009765625,678.8200073242188,679.5,139457,0.0,0.0,0.0
2025-12-17 10:06:00-05:00,679.52001953125,679.6799926757812,679.1500244140625,679.1500244140625,203473,0.0,0.0,0.0
2025-12-17 10:07:00-05:00,679.1599731445312,679.260009765625,678.7598876953125,678.8699951171875,263350,0.0,0.0,0.0
2025-12-17 10:08:00-05:00,678.8800048828125,679.010009765625,678.4400024414062,678.530029296875,132717,0.0,0.0,0.0
2025-12-17 10:09:00-05:00,678.5499877929688,678.6799926757812,678.4199829101562,678.47998046875,117795,0.0,0.0,0.0
2025-12-17 10:10:00-05:00,678.489990234375,678.9099731445312,678.3800048828125,678.7969970703125,128704,0.0,0.0,0.0
2025-12-17 10:11:00-05:00,678.7899780273438,678.8900146484375,678.4500122070312,678.4600219726562,100088,0.0,0.0,0.0
2025-12-17 10:12:00-05:00,678.469970703125,678.6500244140625,678.2100219726562,678.4550170898438,126777,0.0,0.0,0.0
2025-12-17 10:13:00-05:00,678.469970703125,678.9099731445312,678.3800048828125,678.8599853515625,115952,0.0,0.0,0.0
2025-12-17 10:14:00-05:00,678.8900146484375,679.0399780273438,678.719970703125,678.8699951171875,164192,0.0,0.0,0.0
2025-12-17 10:15:00-05:00,678.8800048828125,679.0599975585938,678.5800170898438,678.5900268554688,132294,0.0,0.0,0.0
2025-12-17 10:16:00-05:00,678.5800170898438,678.6644287109375,678.3699951171875,678.47998046875,131689,0.0,0.0,0.0
2025-12-17 10:17:00-05:00,678.510009765625,678.6799926757812,678.3099975585938,678.489990234375,110199,0.0,0.0,0.0
2025-12-17 10:18:00-05:00,678.4500122070312,678.6199951171875,678.1500244140625,678.2399291992188,94644,0.0,0.0,0.0
2025-12-17 10:19:00-05:00,678.22998046875,678.4299926757812,678.1599731445312,678.302001953125,88032,0.0,0.0,0.0
2025-12-17 10:20:00-05:00,678.3099975585938,678.5999755859375,678.1099853515625,678.4000244140625,138877,0.0,0.0,0.0
2025-12-17 10:21:00-05:00,678.3900146484375,678.5499877929688,678.260009765625,678.4299926757812,154135,0.0,0.0,0.0
2025-12-17 10:22:00-05:00,678.4400024414062,679.0499877929688,678.3599853515625,678.97998046875,199715,0.0,0.0,0.0
2025-12-17 10:23:00-05:00,678.969970703125,679.3300170898438,678.9099731445312,679.1599731445312,166160,0.0,0.0,0.0
2025-12-17 10:24:00-05:00,679.1599731445312,679.3699951171875,678.760009765625,678.77001953125,204779,0.0,0.0,0.0
2025-12-17 10:25:00-05:00,678.77001953125,678.7899780273438,678.2000122070312,678.344970703125,179542,0.0,0.0,0.0
2025-12-17 10:26:00-05:00,678.3499755859375,678.4199829101562,678.1699829101562,678.239990234375,120506,0.0,0.0,0.0
2025-12-17 10:27:00-05:00,678.25,678.5800170898438,678.1599731445312,678.4500122070312,131762,0.0,0.0,0.0
2025-12-17 10:28:00-05:00,678.4400024414062,679.030029296875,678.4000244140625,679.010009765625,177691,0.0,0.0,0.0
2025-12-17 10:29:00-05:00,679.0499877929688,679.3400268554688,678.8300170898438,678.9299926757812,221499,0.0,0.0,0.0
2025-12-17 10:30:00-05:00,678.9199829101562,679.1699829101562,678.780029296875,678.9099731445312,156784,0.0,0.0,0.0
2025-12-17 10:31:00-05:00,678.9000244140625,679.0599975585938,678.5700073242188,678.635009765625,130718,0.0,0.0,0.0
2025-12-17 10:32:00-05:00,678.635009765625,678.6500244140625,678.2899780273438,678.3200073242188,203259,0.0,0.0,0.0
2025-12-17 10:33:00-05:00,678.3099975585938,678.4099731445312,678.1500244140625,678.3300170898438,261045,0.0,0.0,0.0
2025-12-17 10:34:00-05:00,678.3499755859375,678.364990234375,677.9299926757812,677.9400024414062,150224,0.0,0.0,0.0
2025-12-17 10:35:00-05:00,677.9299926757812,678.0499877929688,677.3200073242188,677.3499755859375,377798,0.0,0.0,0.0
2025-12-17 10:36:00-05:00,677.3599853515625,677.3900146484375,676.8599853515625,677.3599853515625,558427,0.0,0.0,0.0
2025-12-17 10:37:00-05:00,677.3499755859375,677.7000122070312,677.0800170898438,677.5,357086,0.0,0.0,0.0
2025-12-17 10:38:00-05:00,677.52001953125,677.5399780273438,676.8800048828125,676.969970703125,196988,0.0,0.0,0.0
2025-12-17 10:39:00-05:00,676.969970703125,677.0150146484375,676.780029296875,676.9500122070312,247115,0.0,0.0,0.0
2025-12-17 10:40:00-05:00,676.9500122070312,677.2899780273438,676.8150024414062,677.0,286838,0.0,0.0,0.0
2025-12-17 10:41:00-05:00,677.010009765625,677.0150146484375,676.4310302734375,676.6900024414062,272632,0.0,0.0,0.0
2025-12-17 10:42:00-05:00,676.7000122070312,676.72998046875,676.3599853515625,676.39501953125,280231,0.0,0.0,0.0
2025-12-17 10:43:00-05:00,676.39501953125,676.5,676.0499877929688,676.0599975585938,278210,0.0,0.0,0.0
2025-12-17 10:44:00-05:00,676.0399780273438,676.114990234375,675.594970703125,676.0399780273438,437371,0.0,0.0,0.0
2025-12-17 10:45:00-05:00,676.030029296875,676.030029296875,675.2100219726562,675.6500244140625,637405,0.0,0.0,0.0
2025-12-17 10:46:00-05:00,675.6699829101562,675.7899780273438,675.4000244140625,675.489990234375,550895,0.0,0.0,0.0
2025-12-17 10:47:00-05:00,675.4949951171875,675.8699951171875,675.3599853515625,675.75,434404,0.0,0.0,0.0
2025-12-17 10:48:00-05:00,675.760009765625,676.39501953125,675.6400146484375,676.3800048828125,501458,0.0,0.0,0.0
2025-12-17 10:49:00-05:00,676.3800048828125,676.4199829101562,675.9349975585938,675.9349975585938,277638,0.0,0.0,0.0
2025-12-17 10:50:00-05:00,675.9400024414062,676.1500244140625,675.469970703125,675.6799926757812,307719,0.0,0.0,0.0
2025-12-17 10:51:00-05:00,675.6699829101562,675.739990234375,675.4199829101562,675.5999755859375,199738,0.0,0.0,0.0
2025-12-17 10:52:00-05:00,675.5900268554688,675.64990234375,674.5399780273438,674.5700073242188,532810,0.0,0.0,0.0
2025-12-17 10:53:00-05:00,674.5650024414062,674.780029296875,674.5,674.6649780273438,376981,0.0,0.0,0.0
2025-12-17 10:54:00-05:00,674.6699829101562,675.0900268554688,674.6300048828125,674.7550048828125,306125,0.0,0.0,0.0
2025-12-17 10:55:00-05:00,674.75,674.9299926757812,674.1900024414062,674.47998046875,419843,0.0,0.0,0.0
2025-12-17 10:56:00-05:00,674.4500122070312,674.8472900390625,674.2899780273438,674.4500732421875,291788,0.0,0.0,0.0
2025-12-17 10:57:00-05:00,674.469970703125,674.8300170898438,674.3212280273438,674.3400268554688,218899,0.0,0.0,0.0
2025-12-17 10:58:00-05:00,674.3300170898438,674.5800170898438,674.02001953125,674.3900146484375,343941,0.0,0.0,0.0
2025-12-17 10:59:00-05:00,674.4000244140625,674.77001953125,674.3499755859375,674.5599975585938,252732,0.0,0.0,0.0
2025-12-17 11:00:00-05:00,674.5499877929688,674.8800048828125,674.4099731445312,674.6400146484375,327511,0.0,0.0,0.0
2025-12-17 11:01:00-05:00,674.6599731445312,674.9299926757812,674.25,674.3200073242188,255187,0.0,0.0,0.0
2025-12-17 11:02:00-05:00,674.3300170898438,674.8900146484375,674.2100219726562,674.8699951171875,202338,0.0,0.0,0.0
2025-12-17 11:03:00-05:00,674.8699951171875,675.0499877929688,674.5700073242188,675.0399780273438,269850,0.0,0.0,0.0
2025-12-17 11:04:00-05:00,675.0399780273438,675.2150268554688,674.9099731445312,675.0499877929688,316621,0.0,0.0,0.0
2025-12-17 11:05:00-05:00,675.0698852539062,675.3599853515625,675.02001953125,675.239990234375,239942,0.0,0.0,0.0
2025-12-17 11:06:00-05:00,675.239990234375,675.5250244140625,674.8800048828125,675.4299926757812,262899,0.0,0.0,0.0
2025-12-17 11:07:00-05:00,675.4400024414062,675.7000122070312,675.2899780273438,675.4299926757812,225340,0.0,0.0,0.0
2025-12-17 11:08:00-05:00,675.4299926757812,675.489990234375,674.8900146484375,675.37451171875,200229,0.0,0.0,0.0
2025-12-17 11:09:00-05:00,675.4000244140625,675.510009765625,675.0665893554688,675.1900024414062,135463,0.0,0.0,0.0
2025-12-17 11:10:00-05:00,675.1799926757812,675.52001953125,674.8099975585938,674.8599853515625,257457,0.0,0.0,0.0
2025-12-17 11:11:00-05:00,674.8411865234375,674.989990234375,674.5800170898438,674.6900024414062,260323,0.0,0.0,0.0
2025-12-17 11:12:00-05:00,674.6900024414062,674.77001953125,674.0800170898438,674.0900268554688,278663,0.0,0.0,0.0
2025-12-17 11:13:00-05:00,674.0800170898438,674.3099975585938,673.9099731445312,674.02001953125,252022,0.0,0.0,0.0
2025-12-17 11:14:00-05:00,674.02001953125,674.0599975585938,673.6699829101562,673.7100219726562,293321,0.0,0.0,0.0
2025-12-17 11:15:00-05:00,673.7000122070312,674.0,673.4299926757812,674.0,467631,0.0,0.0,0.0
2025-12-17 11:16:00-05:00,674.010009765625,674.2000122070312,673.5900268554688,673.75,221514,0.0,0.0,0.0
2025-12-17 11:17:00-05:00,673.77001953125,674.3099975585938,673.739990234375,674.1699829101562,324522,0.0,0.0,0.0
2025-12-17 11:18:00-05:00,674.1599731445312,674.510009765625,674.1599731445312,674.260009765625,186656,0.0,0.0,0.0
2025-12-17 11:19:00-05:00,674.25,674.8800048828125,674.25,674.5698852539062,199226,0.0,0.0,0.0
2025-12-17 11:20:00-05:00,674.5499877929688,674.6699829101562,674.0999755859375,674.5499877929688,547997,0.0,0.0,0.0
2025-12-17 11:21:00-05:00,674.5700073242188,674.8499755859375,674.2799072265625,674.8200073242188,260069,0.0,0.0,0.0
2025-12-17 11:22:00-05:00,674.8099975585938,674.989990234375,674.510009765625,674.6099853515625,168900,0.0,0.0,0.0
2025-12-17 11:23:00-05:00,674.6087036132812,675.1900024414062,674.5900268554688,675.02001953125,176086,0.0,0.0,0.0
2025-12-17 11:24:00-05:00,675.02001953125,675.2000122070312,674.6790161132812,674.72998046875,122888,0.0,0.0,0.0
2025-12-17 11:25:00-05:00,674.719970703125,675.219970703125,674.6400146484375,675.1400146484375,105364,0.0,0.0,0.0
2025-12-17 11:26:00-05:00,675.1300048828125,675.389892578125,674.9650268554688,675.0499877929688,117191,0.0,0.0,0.0
2025-12-17 11:27:00-05:00,675.0800170898438,675.2999877929688,674.9099731445312,675.280029296875,132364,0.0,0.0,0.0
2025-12-17 11:28:00-05:00,675.280029296875,675.3400268554688,674.6900024414062,674.7449951171875,131257,0.0,0.0,0.0
2025-12-17 11:29:00-05:00,674.739990234375,674.7899780273438,674.5800170898438,674.635009765625,160026,0.0,0.0,0.0
2025-12-17 11:30:00-05:00,674.6300048828125,674.6300048828125,674.0,674.0399780273438,237183,0.0,0.0,0.0
2025-12-17 11:31:00-05:00,674.030029296875,674.1799926757812,673.8900146484375,674.0700073242188,176447,0.0,0.0,0.0
2025-12-17 11:32:00-05:00,674.0800170898438,674.0900268554688,673.72998046875,673.8699951171875,193704,0.0,0.0,0.0
2025-12-17 11:33:00-05:00,673.8800048828125,673.9600219726562,673.739990234375,673.8800048828125,309051,0.0,0.0,0.0
2025-12-17 11:34:00-05:00,673.8699951171875,674.0800170898438,673.6199951171875,673.8699951171875,196726,0.0,0.0,0.0
2025-12-17 11:35:00-05:00,673.8499755859375,673.969970703125,673.5045166015625,673.719970703125,187595,0.0,0.0,0.0
2025-12-17 11:36:00-05:00,673.72998046875,674.52001953125,673.6699829101562,674.52001953125,281830,0.0,0.0,0.0
2025-12-17 11:37:00-05:00,674.530029296875,674.760009765625,674.3099975585938,674.3699951171875,151577,0.0,0.0,0.0
2025-12-17 11:38:00-05:00,674.3800048828125,674.3800048828125,673.8599853515625,674.0800170898438,121654,0.0,0.0,0.0
2025-12-17 11:39:00-05:00,674.0599975585938,674.0800170898438,673.77001953125,674.02001953125,258206,0.0,0.0,0.0
2025-12-17 11:40:00-05:00,674.0399780273438,674.0800170898438,673.7000122070312,673.7100219726562,122131,0.0,0.0,0.0
2025-12-17 11:41:00-05:00,673.7100219726562,673.989990234375,673.635009765625,673.9349975585938,114748,0.0,0.0,0.0
2025-12-17 11:42:00-05:00,673.9400024414062,674.5999755859375,673.8200073242188,674.5999755859375,247695,0.0,0.0,0.0
2025-12-17 11:43:00-05:00,674.6099853515625,674.6699829101562,674.25,674.25,137315,0.0,0.0,0.0
2025-12-17 11:44:00-05:00,674.2899780273438,674.594970703125,674.2449951171875,674.3399047851562,125886,0.0,0.0,0.0
2025-12-17 11:45:00-05:00,674.3099975585938,674.739990234375,674.219970703125,674.6099853515625,116964,0.0,0.0,0.0
2025-12-17 11:46:00-05:00,674.6300048828125,674.6599731445312,674.0599975585938,674.0700073242188,107114,0.0,0.0,0.0
2025-12-17 11:47:00-05:00,674.0700073242188,674.1998901367188,673.760009765625,673.8200073242188,117957,0.0,0.0,0.0
2025-12-17 11:48:00-05:00,673.8099975585938,673.8800048828125,673.6199951171875,673.72998046875,128228,0.0,0.0,0.0
2025-12-17 11:49:00-05:00,673.7000122070312,673.989990234375,673.6599731445312,673.9600830078125,153248,0.0,0.0,0.0
2025-12-17 11:50:00-05:00,673.9600219726562,674.260009765625,673.3900146484375,673.3900146484375,223590,0.0,0.0,0.0
2025-12-17 11:51:00-05:00,673.4000244140625,673.4199829101562,673.0700073242188,673.1500244140625,318916,0.0,0.0,0.0
2025-12-17 11:52:00-05:00,673.14990234375,673.5900268554688,673.0900268554688,673.280029296875,219400,0.0,0.0,0.0
2025-12-17 11:53:00-05:00,673.2899780273438,674.010009765625,673.2899780273438,673.989990234375,175572,0.0,0.0,0.0
2025-12-17 11:54:00-05:00,674.0,674.1099853515625,673.6699829101562,673.7849731445312,140474,0.0,0.0,0.0
2025-12-17 11:55:00-05:00,673.77001953125,673.780029296875,673.3499755859375,673.4000244140625,142668,0.0,0.0,0.0
2025-12-17 11:56:00-05:00,673.3900146484375,673.4500122070312,673.1799926757812,673.3300170898438,115961,0.0,0.0,0.0
2025-12-17 11:57:00-05:00,673.3200073242188,673.7100219726562,673.2899780273438,673.3900146484375,154687,0.0,0.0,0.0
2025-12-17 11:58:00-05:00,673.39501953125,673.9600219726562,673.39501953125,673.75,210179,0.0,0.0,0.0
2025-12-17 11:59:00-05:00,673.75,674.2650146484375,673.72998046875,674.22998046875,289546,0.0,0.0,0.0
2025-12-17 12:00:00-05:00,674.219970703125,674.489990234375,674.030029296875,674.4299926757812,350232,0.0,0.0,0.0
2025-12-17 12:01:00-05:00,674.4099731445312,674.4865112304688,673.9349975585938,673.97998046875,208338,0.0,0.0,0.0
2025-12-17 12:02:00-05:00,673.97998046875,674.1900024414062,673.5999755859375,673.6699829101562,213714,0.0,0.0,0.0
2025-12-17 12:03:00-05:00,673.6699829101562,673.6699829101562,673.3099975585938,673.3200073242188,178885,0.0,0.0,0.0
2025-12-17 12:04:00-05:00,673.3099975585938,673.3699951171875,673.0800170898438,673.3400268554688,438418,0.0,0.0,0.0
2025-12-17 12:05:00-05:00,673.3400268554688,673.639892578125,673.3099975585938,673.4199829101562,228061,0.0,0.0,0.0
2025-12-17 12:06:00-05:00,673.4199829101562,673.780029296875,673.3599853515625,673.4500122070312,209709,0.0,0.0,0.0
2025-12-17 12:07:00-05:00,673.4500122070312,674.0700073242188,673.4500122070312,673.8250122070312,114951,0.0,0.0,0.0
2025-12-17 12:08:00-05:00,673.8200073242188,674.030029296875,673.760009765625,673.8699951171875,98058,0.0,0.0,0.0
2025-12-17 12:09:00-05:00,673.8800048828125,673.969970703125,673.3499755859375,673.3900146484375,115350,0.0,0.0,0.0
2025-12-17 12:10:00-05:00,673.3800048828125,673.9299926757812,673.1900024414062,673.9099731445312,133442,0.0,0.0,0.0
2025-12-17 12:11:00-05:00,673.9199829101562,674.1799926757812,673.7999877929688,674.0999755859375,198251,0.0,0.0,0.0
2025-12-17 12:12:00-05:00,674.1300048828125,674.239990234375,673.7899780273438,673.8200073242188,141233,0.0,0.0,0.0
2025-12-17 12:13:00-05:00,673.8599853515625,674.2100219726562,673.6599731445312,673.6699829101562,120782,0.0,0.0,0.0
2025-12-17 12:14:00-05:00,673.6649780273438,673.7899780273438,673.397216796875,673.4000244140625,113254,0.0,0.0,0.0
2025-12-17 12:15:00-05:00,673.39501953125,673.5599975585938,673.2100219726562,673.5599975585938,162747,0.0,0.0,0.0
2025-12-17 12:16:00-05:00,673.5499877929688,673.6699829101562,673.1799926757812,673.6699829101562,101004,0.0,0.0,0.0
2025-12-17 12:17:00-05:00,673.6900024414062,673.8599853515625,673.5999755859375,673.7000122070312,110443,0.0,0.0,0.0
2025-12-17 12:18:00-05:00,673.7000122070312,674.594970703125,673.6799926757812,674.3400268554688,301874,0.0,0.0,0.0
2025-12-17 12:19:00-05:00,674.3400268554688,674.3900146484375,674.1199951171875,674.139892578125,104401,0.0,0.0,0.0
2025-12-17 12:20:00-05:00,674.1300048828125,674.5800170898438,674.0999755859375,674.4099731445312,139346,0.0,0.0,0.0
2025-12-17 12:21:00-05:00,674.4000244140625,674.5399780273438,674.22998046875,674.27001953125,76968,0.0,0.0,0.0
2025-12-17 12:22:00-05:00,674.239990234375,674.5499877929688,674.1500244140625,674.4299926757812,97586,0.0,0.0,0.0
2025-12-17 12:23:00-05:00,674.4199829101562,674.7100219726562,674.3300170898438,674.7100219726562,81075,0.0,0.0,0.0
2025-12-17 12:24:00-05:00,674.719970703125,675.0399780273438,674.5999755859375,674.99560546875,143955,0.0,0.0,0.0
2025-12-17 12:25:00-05:00,675.02001953125,675.0499877929688,674.7999877929688,674.8900146484375,135562,0.0,0.0,0.0
2025-12-17 12:26:00-05:00,674.9000244140625,674.97998046875,674.510009765625,674.5800170898438,299097,0.0,0.0,0.0
2025-12-17 12:27:00-05:00,674.5900268554688,674.5999755859375,674.280029296875,674.5900268554688,112259,0.0,0.0,0.0
2025-12-17 12:28:00-05:00,674.5800170898438,674.6300048828125,674.1599731445312,674.1900024414062,83791,0.0,0.0,0.0
2025-12-17 12:29:00-05:00,674.1799926757812,674.260009765625,674.030029296875,674.1500244140625,62968,0.0,0.0,0.0
2025-12-17 12:30:00-05:00,674.1599731445312,674.5499877929688,674.094970703125,674.3300170898438,111412,0.0,0.0,0.0
2025-12-17 12:31:00-05:00,674.3200073242188,674.9099731445312,674.3200073242188,674.7249755859375,103745,0.0,0.0,0.0
2025-12-17 12:32:00-05:00,674.75,674.969970703125,674.6599731445312,674.6799926757812,102722,0.0,0.0,0.0
2025-12-17 12:33:00-05:00,674.6799926757812,675.0700073242188,674.6599731445312,675.010009765625,123903,0.0,0.0,0.0
2025-12-17 12:34:00-05:00,675.010009765625,675.02001953125,674.4199829101562,674.4199829101562,89178,0.0,0.0,0.0
2025-12-17 12:35:00-05:00,674.4099731445312,674.5499877929688,674.1900024414062,674.3300170898438,80294,0.0,0.0,0.0
2025-12-17 12:36:00-05:00,674.3599853515625,674.7449951171875,674.3099975585938,674.5399780273438,84893,0.0,0.0,0.0
2025-12-17 12:37:00-05:00,674.5399780273438,674.6500244140625,674.260009765625,674.260009765625,58413,0.0,0.0,0.0
2025-12-17 12:38:00-05:00,674.260009765625,674.2899780273438,674.0999755859375,674.1849975585938,71730,0.0,0.0,0.0
2025-12-17 12:39:00-05:00,674.1699829101562,674.25,673.8400268554688,673.853515625,124403,0.0,0.0,0.0
2025-12-17 12:40:00-05:00,673.8499755859375,674.0399780273438,673.6400146484375,673.8400268554688,152100,0.0,0.0,0.0
2025-12-17 12:41:00-05:00,673.8499755859375,674.1900024414062,673.7249755859375,674.1099853515625,154943,0.0,0.0,0.0
2025-12-17 12:42:00-05:00,674.0999755859375,674.3300170898438,674.0499877929688,674.25,89487,0.0,0.0,0.0
2025-12-17 12:43:00-05:00,674.260009765625,674.4299926757812,673.9000244140625,673.9299926757812,67211,0.0,0.0,0.0
2025-12-17 12:44:00-05:00,673.9299926757812,673.9500122070312,673.469970703125,673.5999755859375,120891,0.0,0.0,0.0
2025-12-17 12:45:00-05:00,673.6099853515625,673.6699829101562,673.2050170898438,673.2150268554688,114893,0.0,0.0,0.0
2025-12-17 12:46:00-05:00,673.239990234375,673.530029296875,673.0,673.4500122070312,465772,0.0,0.0,0.0
2025-12-17 12:47:00-05:00,673.4400024414062,673.6199951171875,673.3800048828125,673.4400024414062,77816,0.0,0.0,0.0
2025-12-17 12:48:00-05:00,673.4299926757812,673.510009765625,673.1799926757812,673.1799926757812,102796,0.0,0.0,0.0
2025-12-17 12:49:00-05:00,673.1799926757812,673.6300048828125,673.1699829101562,673.47998046875,86154,0.0,0.0,0.0
2025-12-17 12:50:00-05:00,673.47802734375,673.909912109375,673.4400024414062,673.52001953125,266854,0.0,0.0,0.0
2025-12-17 12:51:00-05:00,673.530029296875,673.8499755859375,673.52001953125,673.8099975585938,75200,0.0,0.0,0.0
2025-12-17 12:52:00-05:00,673.8200073242188,673.8800048828125,673.6300048828125,673.8400268554688,116081,0.0,0.0,0.0
2025-12-17 12:53:00-05:00,673.8300170898438,674.0999755859375,673.5499877929688,673.6500244140625,119281,0.0,0.0,0.0
2025-12-17 12:54:00-05:00,673.64501953125,673.6799926757812,673.385009765625,673.5150146484375,132136,0.0,0.0,0.0
2025-12-17 12:55:00-05:00,673.510009765625,674.02001953125,673.5050048828125,674.0,138921,0.0,0.0,0.0
2025-12-17 12:56:00-05:00,674.0050048828125,674.0599975585938,673.739990234375,673.75,70643,0.0,0.0,0.0
2025-12-17 12:57:00-05:00,673.739990234375,674.0399780273438,673.5800170898438,674.0250244140625,97945,0.0,0.0,0.0
2025-12-17 12:58:00-05:00,674.0,674.030029296875,673.6900024414062,673.75,69651,0.0,0.0,0.0
2025-12-17 12:59:00-05:00,673.7401733398438,673.9000244140625,673.7100219726562,673.7999877929688,47383,0.0,0.0,0.0
2025-12-17 13:00:00-05:00,673.8099975585938,674.510009765625,673.8099975585938,674.5,163813,0.0,0.0,0.0
2025-12-17 13:01:00-05:00,674.510009765625,674.5499877929688,674.1959838867188,674.3900146484375,75913,0.0,0.0,0.0
2025-12-17 13:02:00-05:00,674.3200073242188,674.5501098632812,674.3200073242188,674.3900146484375,81658,0.0,0.0,0.0
